Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,dew_point_approx,humid_x_precip_raw,Temperature_normalized,Humidity_normalized,Wind_Speed_normalized,Precipitation_pct_normalized,Atmospheric_Pressure_normalized,UV_Index_normalized,Visibility_km_normalized,dew_point_approx_normalized,humid_x_precip_raw_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,label_str,label_idx,split
14.0,63,6.5,72.0,overcast,999.57,2,Spring,4.0,inland,Rainy,6.6,4536.0,0.291044776119403,0.5375,0.13402061855670103,0.72,0.4997619584554863,0.14285714285714285,0.2,0.2949438202247191,0.4536,0,1,0,0,0,1,0,overcast,2,train
25.0,43,8.0,17.0,clear,1012.84,10,Summer,7.5,coastal,Sunny,13.6,731.0,0.373134328358209,0.2875,0.16494845360824742,0.17,0.5330126036733569,0.7142857142857143,0.375,0.3441011235955056,0.0731,0,0,1,0,1,0,0,clear,0,train
37.0,51,10.0,6.0,clear,1015.3,5,Spring,5.5,inland,Sunny,27.2,306.0,0.4626865671641791,0.3875,0.20618556701030927,0.06,0.5391766268260291,0.35714285714285715,0.275,0.43960674157303364,0.0306,0,1,0,0,0,1,0,clear,0,train
28.0,41,0.0,8.0,clear,1019.7,5,Summer,6.5,coastal,Sunny,16.2,328.0,0.39552238805970147,0.2625,0.0,0.08,0.5502017088877196,0.35714285714285715,0.325,0.3623595505617977,0.0328,0,0,1,0,1,0,0,clear,0,train
21.0,57,9.5,33.0,partly cloudy,1014.18,3,Autumn,5.5,mountain,Cloudy,12.4,1881.0,0.34328358208955223,0.4625,0.1958762886597938,0.33,0.5363702423012351,0.21428571428571427,0.275,0.33567415730337075,0.1881,1,0,0,0,0,0,1,partly cloudy,3,train
-8.0,82,9.5,73.0,overcast,991.8,0,Winter,1.5,inland,Snowy,-11.6,5986.0,0.12686567164179105,0.775,0.1958762886597938,0.73,0.48029266581472835,0.0,0.075,0.16713483146067412,0.5986,0,0,0,1,0,1,0,overcast,2,test
11.0,77,13.0,21.0,partly cloudy,1003.85,4,Spring,5.0,coastal,Cloudy,6.4,1617.0,0.26865671641791045,0.7125,0.26804123711340205,0.21,0.5104863564609486,0.2857142857142857,0.25,0.2935393258426966,0.1617,0,1,0,0,1,0,0,partly cloudy,3,train
20.0,69,11.0,81.0,overcast,994.22,2,Spring,3.0,mountain,Rainy,13.8,5589.0,0.3358208955223881,0.6125,0.2268041237113402,0.81,0.4863564609486582,0.14285714285714285,0.15,0.3455056179775281,0.5589,0,1,0,0,0,0,1,overcast,2,train
29.0,71,10.0,64.0,partly cloudy,1009.65,0,Winter,2.5,inland,Rainy,23.2,4544.0,0.40298507462686567,0.6375,0.20618556701030927,0.64,0.5250194191786313,0.0,0.125,0.4115168539325842,0.4544,0,0,0,1,0,1,0,partly cloudy,3,train
-4.0,61,5.5,57.0,partly cloudy,983.1,0,Winter,1.5,inland,Snowy,-11.8,3477.0,0.15671641791044777,0.5125,0.1134020618556701,0.57,0.4584930717382044,0.0,0.075,0.16573033707865167,0.3477,0,0,0,1,0,1,0,partly cloudy,3,train
20.0,77,8.5,90.0,overcast,1001.13,2,Spring,2.5,inland,Rainy,15.4,6930.0,0.3358208955223881,0.7125,0.17525773195876287,0.9,0.503670851186449,0.14285714285714285,0.125,0.35674157303370785,0.693,0,1,0,0,0,1,0,overcast,2,train
-2.0,96,10.5,82.0,overcast,989.95,1,Winter,3.5,inland,Snowy,-2.8,7872.0,0.17164179104477612,0.95,0.21649484536082475,0.82,0.4756571199478815,0.07142857142857142,0.175,0.22893258426966293,0.7872,0,0,0,1,0,1,0,overcast,2,test
-8.0,98,18.0,89.0,overcast,983.68,0,Winter,3.5,mountain,Snowy,-8.4,8722.0,0.12686567164179105,0.975,0.3711340206185567,0.89,0.4599463780099725,0.0,0.175,0.1896067415730337,0.8722,0,0,0,1,0,0,1,overcast,2,train
-7.0,98,11.0,72.0,partly cloudy,997.07,4,Winter,5.0,inland,Snowy,-7.4,7056.0,0.13432835820895522,0.975,0.2268041237113402,0.72,0.49349770728407133,0.2857142857142857,0.25,0.19662921348314605,0.7056,0,0,0,1,0,1,0,partly cloudy,3,train
25.0,26,5.0,3.0,clear,1018.42,8,Autumn,5.5,coastal,Sunny,10.2,78.0,0.373134328358209,0.075,0.10309278350515463,0.03,0.546994412287955,0.5714285714285714,0.275,0.32022471910112354,0.0078,1,0,0,0,1,0,0,clear,0,train
30.0,62,11.5,36.0,overcast,1019.97,3,Summer,5.5,mountain,Cloudy,22.4,2232.0,0.41044776119402987,0.525,0.23711340206185566,0.36,0.5508782480142324,0.21428571428571427,0.275,0.40589887640449435,0.2232,0,0,1,0,0,0,1,overcast,2,train
25.0,33,8.5,9.0,partly cloudy,1020.85,7,Autumn,5.5,mountain,Sunny,11.6,297.0,0.373134328358209,0.1625,0.17525773195876287,0.09,0.5530832644265704,0.5,0.275,0.3300561797752809,0.0297,1,0,0,0,0,0,1,partly cloudy,3,train
24.0,98,14.5,98.0,overcast,1012.53,3,Winter,5.0,inland,Rainy,23.6,9604.0,0.3656716417910448,0.975,0.29896907216494845,0.98,0.5322358365281014,0.21428571428571427,0.25,0.4143258426966292,0.9604,0,0,0,1,0,1,0,overcast,2,train
-7.0,98,17.5,60.0,overcast,981.02,1,Winter,3.0,inland,Snowy,-7.4,5880.0,0.13432835820895522,0.975,0.36082474226804123,0.6,0.45328121476358707,0.07142857142857142,0.15,0.19662921348314605,0.588,0,0,0,1,0,1,0,overcast,2,train
-2.0,75,6.5,73.0,overcast,986.95,0,Winter,1.5,inland,Snowy,-7.0,5475.0,0.17164179104477612,0.6875,0.13402061855670103,0.73,0.4681400185421835,0.0,0.075,0.199438202247191,0.5475,0,0,0,1,0,1,0,overcast,2,train
22.0,65,13.0,30.0,partly cloudy,1015.11,3,Autumn,8.0,inland,Cloudy,15.0,1950.0,0.35074626865671643,0.5625,0.26804123711340205,0.3,0.5387005437370017,0.21428571428571427,0.4,0.3539325842696629,0.195,1,0,0,0,0,1,0,partly cloudy,3,val
21.0,83,10.5,83.0,overcast,1004.14,3,Winter,4.5,coastal,Rainy,17.6,6889.0,0.34328358208955223,0.7875,0.21649484536082475,0.83,0.5112130095968327,0.21428571428571427,0.225,0.37219101123595505,0.6889,0,0,0,1,1,0,0,overcast,2,train
32.0,59,3.0,7.0,clear,1023.05,6,Summer,10.0,mountain,Sunny,23.8,413.0,0.4253731343283582,0.4875,0.061855670103092786,0.07,0.5585958054574155,0.42857142857142855,0.5,0.4157303370786517,0.0413,0,0,1,0,0,0,1,clear,0,train
34.0,70,14.5,57.0,overcast,995.6,2,Winter,4.0,inland,Rainy,28.0,3990.0,0.44029850746268656,0.625,0.29896907216494845,0.57,0.48981432759527926,0.14285714285714285,0.2,0.44522471910112354,0.399,0,0,0,1,0,1,0,overcast,2,train
-2.0,91,48.5,89.0,overcast,984.91,5,Winter,3.0,mountain,Snowy,-3.8,8099.0,0.17164179104477612,0.8875,1.0,0.89,0.4630283895863087,0.35714285714285715,0.15,0.22191011235955055,0.8099,0,0,0,1,0,0,1,overcast,2,val
14.0,94,10.0,80.0,overcast,1006.04,2,Spring,4.0,coastal,Rainy,12.8,7520.0,0.291044776119403,0.925,0.20618556701030927,0.8,0.515973840487108,0.14285714285714285,0.2,0.33848314606741575,0.752,0,1,0,0,1,0,0,overcast,2,test
33.0,67,7.0,58.0,partly cloudy,992.1,1,Summer,3.5,inland,Rainy,26.4,3886.0,0.43283582089552236,0.5875,0.14432989690721648,0.58,0.4810443759552983,0.07142857142857142,0.175,0.4339887640449438,0.3886,0,0,1,0,0,1,0,partly cloudy,3,train
27.0,23,3.5,7.0,clear,1019.97,7,Autumn,8.0,mountain,Sunny,11.6,161.0,0.3880597014925373,0.0375,0.07216494845360824,0.07,0.5508782480142324,0.5,0.4,0.3300561797752809,0.0161,1,0,0,0,0,0,1,clear,0,train
18.0,57,4.0,34.0,partly cloudy,1018.91,1,Winter,7.0,inland,Cloudy,9.4,1938.0,0.3208955223880597,0.4625,0.08247422680412371,0.34,0.5482222055175523,0.07142857142857142,0.35,0.3146067415730337,0.1938,0,0,0,1,0,1,0,partly cloudy,3,train
-2.0,73,8.0,96.0,overcast,991.39,0,Winter,2.0,mountain,Snowy,-7.4,7008.0,0.17164179104477612,0.6625,0.16494845360824742,0.96,0.4792653286226164,0.0,0.1,0.19662921348314605,0.7008,0,0,0,1,0,0,1,overcast,2,train
18.0,76,1.0,38.0,overcast,1016.39,3,Autumn,5.0,mountain,Cloudy,13.2,2888.0,0.3208955223880597,0.7,0.020618556701030927,0.38,0.5419078403367661,0.21428571428571427,0.25,0.34129213483146065,0.2888,1,0,0,0,0,0,1,overcast,2,train
-9.0,90,10.0,98.0,partly cloudy,996.55,0,Winter,1.5,mountain,Snowy,-11.0,8820.0,0.11940298507462686,0.875,0.20618556701030927,0.98,0.49219474304041677,0.0,0.075,0.17134831460674155,0.882,0,0,0,1,0,0,1,partly cloudy,3,train
22.0,41,7.5,10.0,partly cloudy,1011.37,7,Summer,8.0,coastal,Sunny,10.2,410.0,0.35074626865671643,0.2625,0.15463917525773196,0.1,0.5293292239845648,0.5,0.4,0.32022471910112354,0.041,0,0,1,0,1,0,0,partly cloudy,3,train
29.0,45,3.5,1.0,clear,1029.92,11,Autumn,8.5,coastal,Sunny,18.0,45.0,0.40298507462686567,0.3125,0.07216494845360824,0.01,0.5758099676764641,0.7857142857142857,0.425,0.375,0.0045,1,0,0,0,1,0,0,clear,0,train
15.0,100,17.0,91.0,partly cloudy,1007.49,4,Winter,8.0,coastal,Cloudy,15.0,9100.0,0.29850746268656714,1.0,0.35051546391752575,0.91,0.5196071061665288,0.2857142857142857,0.4,0.3539325842696629,0.91,0,0,0,1,1,0,0,partly cloudy,3,train
24.0,55,7.0,91.0,partly cloudy,945.26,9,Summer,14.5,mountain,Rainy,15.0,5005.0,0.3656716417910448,0.4375,0.14432989690721648,0.91,0.36367736600766737,0.6428571428571429,0.725,0.3539325842696629,0.5005,0,0,1,0,0,0,1,partly cloudy,3,train
26.0,94,12.0,94.0,overcast,994.39,3,Summer,2.0,mountain,Rainy,24.8,8836.0,0.3805970149253731,0.925,0.24742268041237114,0.94,0.48678243002831434,0.21428571428571427,0.1,0.42275280898876405,0.8836,0,0,1,0,0,0,1,overcast,2,train
36.0,23,5.5,1.0,partly cloudy,1015.12,6,Spring,8.5,coastal,Sunny,20.6,23.0,0.4552238805970149,0.0375,0.1134020618556701,0.01,0.5387256007416873,0.42857142857142855,0.425,0.3932584269662921,0.0023,0,1,0,0,1,0,0,partly cloudy,3,val
16.0,77,12.5,31.0,partly cloudy,1005.08,1,Summer,9.0,inland,Cloudy,11.4,2387.0,0.30597014925373134,0.7125,0.25773195876288657,0.31,0.5135683680372849,0.07142857142857142,0.45,0.3286516853932584,0.2387,0,0,1,0,0,1,0,partly cloudy,3,train
-10.0,24,10.0,80.0,cloudy,1085.67,11,Summer,19.0,coastal,Rainy,-25.2,1920.0,0.11194029850746269,0.05,0.20618556701030927,0.8,0.7155027687990179,0.7857142857142857,0.95,0.07162921348314606,0.192,0,0,1,0,1,0,0,cloudy,1,train
66.0,78,15.5,94.0,clear,1028.15,14,Spring,0.5,inland,Sunny,61.6,7332.0,0.6791044776119403,0.725,0.31958762886597936,0.94,0.5713748778471023,1.0,0.025,0.6811797752808989,0.7332,0,1,0,0,0,1,0,clear,0,train
18.0,99,14.5,75.0,partly cloudy,996.8,2,Winter,2.5,coastal,Rainy,17.8,7425.0,0.3208955223880597,0.9875,0.29896907216494845,0.75,0.4928211681575583,0.14285714285714285,0.125,0.37359550561797755,0.7425,0,0,0,1,1,0,0,partly cloudy,3,train
30.0,95,16.5,64.0,overcast,993.57,0,Summer,2.5,inland,Rainy,29.0,6080.0,0.41044776119402987,0.9375,0.3402061855670103,0.64,0.4847277556440904,0.0,0.125,0.45224719101123595,0.608,0,0,1,0,0,1,0,overcast,2,train
-1.0,97,18.0,78.0,overcast,997.91,1,Winter,3.5,mountain,Snowy,-1.6,7566.0,0.1791044776119403,0.9625,0.3711340206185567,0.78,0.49560249567766657,0.07142857142857142,0.175,0.23735955056179772,0.7566,0,0,0,1,0,0,1,overcast,2,train
25.0,97,14.5,97.0,clear,1022.72,5,Winter,9.5,mountain,Sunny,24.4,9409.0,0.373134328358209,0.9625,0.29896907216494845,0.97,0.5577689243027889,0.35714285714285715,0.475,0.41994382022471904,0.9409,0,0,0,1,0,0,1,clear,0,train
18.0,65,8.0,10.0,cloudy,803.84,11,Winter,16.0,inland,Snowy,11.0,650.0,0.3208955223880597,0.5625,0.16494845360824742,0.1,0.009321205743065542,0.7857142857142857,0.8,0.32584269662921345,0.065,0,0,0,1,0,1,0,cloudy,1,train
18.0,60,3.5,16.0,partly cloudy,1000.61,3,Autumn,8.5,inland,Cloudy,10.0,960.0,0.3208955223880597,0.5,0.07216494845360824,0.16,0.5023678869427949,0.21428571428571427,0.425,0.3188202247191011,0.096,1,0,0,0,0,1,0,partly cloudy,3,test
26.0,50,6.5,31.0,overcast,1016.4,2,Autumn,8.0,inland,Cloudy,16.0,1550.0,0.3805970149253731,0.375,0.13402061855670103,0.31,0.5419328973414517,0.14285714285714285,0.4,0.36095505617977525,0.155,1,0,0,0,0,1,0,overcast,2,val
4.0,28,8.0,31.0,partly cloudy,1030.83,7,Autumn,18.5,inland,Cloudy,-10.4,868.0,0.21641791044776118,0.1,0.16494845360824742,0.31,0.5780901551028588,0.5,0.925,0.17556179775280897,0.0868,1,0,0,0,0,1,0,partly cloudy,3,train
32.0,96,9.0,100.0,clear,1013.48,8,Winter,3.5,mountain,Sunny,31.2,9600.0,0.4253731343283582,0.95,0.18556701030927836,1.0,0.5346162519732391,0.5714285714285714,0.175,0.4676966292134831,0.96,0,0,0,1,0,0,1,clear,0,train
16.0,67,7.0,26.0,overcast,1019.26,2,Summer,6.0,coastal,Cloudy,9.4,1742.0,0.30597014925373134,0.5875,0.14432989690721648,0.26,0.5490992006815505,0.14285714285714285,0.3,0.3146067415730337,0.1742,0,0,1,0,1,0,0,overcast,2,train
22.0,52,9.5,24.0,overcast,1005.64,3,Winter,8.5,inland,Cloudy,12.4,1248.0,0.35074626865671643,0.4,0.1958762886597938,0.24,0.5149715602996817,0.21428571428571427,0.425,0.33567415730337075,0.1248,0,0,0,1,0,1,0,overcast,2,train
17.0,78,10.0,60.0,partly cloudy,1018.7,2,Winter,2.5,coastal,Rainy,12.6,4680.0,0.31343283582089554,0.725,0.20618556701030927,0.6,0.5476960084191537,0.14285714285714285,0.125,0.33707865168539325,0.468,0,0,0,1,1,0,0,partly cloudy,3,train
24.0,50,2.0,8.0,partly cloudy,1010.94,9,Winter,7.0,inland,Sunny,14.0,400.0,0.3656716417910448,0.375,0.041237113402061855,0.08,0.5282517727830816,0.6428571428571429,0.35,0.34691011235955055,0.04,0,0,0,1,0,1,0,partly cloudy,3,train
24.0,53,1.0,43.0,partly cloudy,1017.68,2,Spring,7.0,inland,Cloudy,14.6,2279.0,0.3656716417910448,0.4125,0.020618556701030927,0.43,0.545140193941216,0.14285714285714285,0.35,0.35112359550561795,0.2279,0,1,0,0,0,1,0,partly cloudy,3,train
28.0,94,18.5,53.0,partly cloudy,1013.67,0,Autumn,3.0,inland,Rainy,26.8,4982.0,0.39552238805970147,0.925,0.38144329896907214,0.53,0.5350923350622665,0.0,0.15,0.43679775280898875,0.4982,1,0,0,0,0,1,0,partly cloudy,3,train
25.0,65,18.5,93.0,overcast,1009.53,3,Spring,1.5,inland,Rainy,18.0,6045.0,0.373134328358209,0.5625,0.38144329896907214,0.93,0.5247187351224033,0.21428571428571427,0.075,0.375,0.6045,0,1,0,0,0,1,0,overcast,2,train
20.0,29,2.5,9.0,clear,1026.37,11,Winter,6.0,inland,Sunny,5.800000000000001,261.0,0.3358208955223881,0.1125,0.05154639175257732,0.09,0.5669147310130543,0.7857142857142857,0.3,0.2893258426966292,0.0261,0,0,0,1,0,1,0,clear,0,train
20.0,75,10.5,81.0,overcast,1015.58,0,Spring,1.0,inland,Rainy,15.0,6075.0,0.3358208955223881,0.6875,0.21649484536082475,0.81,0.5398782229572278,0.0,0.05,0.3539325842696629,0.6075,0,1,0,0,0,1,0,overcast,2,test
-6.0,73,13.5,72.0,overcast,991.99,1,Winter,3.5,inland,Snowy,-11.4,5256.0,0.1417910447761194,0.6625,0.27835051546391754,0.72,0.48076874890375604,0.07142857142857142,0.175,0.16853932584269662,0.5256,0,0,0,1,0,1,0,overcast,2,train
-4.0,34,3.0,31.0,cloudy,1033.54,13,Spring,16.5,mountain,Cloudy,-17.2,1054.0,0.15671641791044777,0.175,0.061855670103092786,0.31,0.5848806033726727,0.9285714285714286,0.825,0.12780898876404492,0.1054,0,1,0,0,0,0,1,cloudy,1,train
15.0,85,9.5,81.0,overcast,996.57,2,Spring,1.5,coastal,Rainy,12.0,6885.0,0.29850746268656714,0.8125,0.1958762886597938,0.81,0.4922448570497883,0.14285714285714285,0.075,0.3328651685393258,0.6885,0,1,0,0,1,0,0,overcast,2,train
20.0,53,8.0,19.0,partly cloudy,1014.95,2,Winter,8.0,inland,Cloudy,10.6,1007.0,0.3358208955223881,0.4125,0.16494845360824742,0.19,0.5382996316620312,0.14285714285714285,0.4,0.32303370786516855,0.1007,0,0,0,1,0,1,0,partly cloudy,3,train
10.0,61,13.0,11.0,partly cloudy,1018.34,4,Winter,7.0,coastal,Cloudy,2.2,671.0,0.26119402985074625,0.5125,0.26804123711340205,0.11,0.5467939562504699,0.2857142857142857,0.35,0.2640449438202247,0.0671,0,0,0,1,1,0,0,partly cloudy,3,train
60.0,80,17.0,100.0,clear,1010.1,8,Winter,5.0,coastal,Sunny,56.0,8000.0,0.6343283582089553,0.75,0.35051546391752575,1.0,0.526146984389486,0.5714285714285714,0.25,0.6418539325842697,0.8,0,0,0,1,1,0,0,clear,0,train
42.0,62,10.0,6.0,partly cloudy,1019.73,11,Autumn,6.5,inland,Sunny,34.4,372.0,0.5,0.525,0.20618556701030927,0.06,0.5502768799017765,0.7857142857142857,0.325,0.49016853932584264,0.0372,1,0,0,0,0,1,0,partly cloudy,3,train
12.0,74,13.0,99.0,overcast,997.56,2,Winter,2.0,inland,Rainy,6.8,7326.0,0.27611940298507465,0.675,0.26804123711340205,0.99,0.4947255005136684,0.14285714285714285,0.1,0.29634831460674155,0.7326,0,0,0,1,0,1,0,overcast,2,train
28.0,72,8.0,75.0,partly cloudy,1017.73,1,Spring,4.0,inland,Rainy,22.4,5400.0,0.39552238805970147,0.65,0.16494845360824742,0.75,0.5452654789646446,0.07142857142857142,0.2,0.40589887640449435,0.54,0,1,0,0,0,1,0,partly cloudy,3,train
41.0,100,19.0,88.0,partly cloudy,997.05,0,Autumn,2.0,inland,Rainy,41.0,8800.0,0.4925373134328358,1.0,0.3917525773195876,0.88,0.4934475932746998,0.0,0.1,0.5365168539325843,0.88,1,0,0,0,0,1,0,partly cloudy,3,train
-2.0,73,4.5,86.0,overcast,980.14,1,Winter,2.0,mountain,Snowy,-7.4,6278.0,0.17164179104477612,0.6625,0.09278350515463918,0.86,0.451076198351249,0.07142857142857142,0.1,0.19662921348314605,0.6278,0,0,0,1,0,0,1,overcast,2,train
26.0,67,14.0,26.0,partly cloudy,1013.84,4,Winter,5.5,coastal,Cloudy,19.4,1742.0,0.3805970149253731,0.5875,0.28865979381443296,0.26,0.5355183041419229,0.2857142857142857,0.275,0.38483146067415724,0.1742,0,0,0,1,1,0,0,partly cloudy,3,train
37.0,58,5.0,13.0,clear,1023.89,9,Spring,7.5,coastal,Sunny,28.6,754.0,0.4626865671641791,0.475,0.10309278350515463,0.13,0.560700593851011,0.6428571428571429,0.375,0.449438202247191,0.0754,0,1,0,0,1,0,0,clear,0,train
23.0,37,5.0,7.0,clear,1014.42,7,Spring,7.0,mountain,Sunny,10.4,259.0,0.3582089552238806,0.2125,0.10309278350515463,0.07,0.536971610413691,0.5,0.35,0.32162921348314605,0.0259,0,1,0,0,0,0,1,clear,0,test
16.0,74,5.0,41.0,overcast,1017.04,1,Autumn,6.0,mountain,Cloudy,10.8,3034.0,0.30597014925373134,0.675,0.10309278350515463,0.41,0.5435365456413339,0.07142857142857142,0.3,0.324438202247191,0.3034,1,0,0,0,0,0,1,overcast,2,train
41.0,39,1.0,11.0,clear,1014.21,10,Spring,6.0,mountain,Sunny,28.8,429.0,0.4925373134328358,0.2375,0.020618556701030927,0.11,0.5364454133152923,0.7142857142857143,0.3,0.4508426966292135,0.0429,0,1,0,0,0,0,1,clear,0,val
23.0,49,9.5,14.0,clear,1010.68,10,Winter,5.0,mountain,Sunny,12.8,686.0,0.3582089552238806,0.3625,0.1958762886597938,0.14,0.5276002906612541,0.7142857142857143,0.25,0.33848314606741575,0.0686,0,0,0,1,0,0,1,clear,0,train
39.0,81,19.0,75.0,clear,1028.24,11,Winter,8.5,inland,Sunny,35.2,6075.0,0.47761194029850745,0.7625,0.3917525773195876,0.75,0.5716003908892731,0.7857142857142857,0.425,0.49578651685393255,0.6075,0,0,0,1,0,1,0,clear,0,train
17.0,34,5.5,28.0,partly cloudy,1126.53,14,Summer,12.0,coastal,Sunny,3.8000000000000007,952.0,0.31343283582089554,0.175,0.1134020618556701,0.28,0.8178856899446239,1.0,0.6,0.2752808988764045,0.0952,0,0,1,0,1,0,0,partly cloudy,3,val
40.0,22,9.5,12.0,clear,1027.64,8,Summer,9.5,mountain,Sunny,24.4,264.0,0.48507462686567165,0.025,0.1958762886597938,0.12,0.5700969706081337,0.5714285714285714,0.475,0.41994382022471904,0.0264,0,0,1,0,0,0,1,clear,0,train
-2.0,74,18.5,95.0,overcast,980.67,1,Winter,2.5,mountain,Snowy,-7.2,7030.0,0.17164179104477612,0.675,0.38144329896907214,0.95,0.45240421959958893,0.07142857142857142,0.125,0.19803370786516852,0.703,0,0,0,1,0,0,1,overcast,2,train
31.0,39,4.5,58.0,cloudy,1153.78,1,Spring,11.0,inland,Sunny,18.8,2262.0,0.417910447761194,0.2375,0.09278350515463918,0.58,0.886166027713047,0.07142857142857142,0.55,0.3806179775280899,0.2262,0,1,0,0,0,1,0,cloudy,1,val
-18.0,86,33.5,98.0,overcast,993.66,9,Winter,1.5,inland,Snowy,-20.8,8428.0,0.05223880597014925,0.825,0.6907216494845361,0.98,0.4849532686862611,0.6428571428571429,0.075,0.10252808988764044,0.8428,0,0,0,1,0,1,0,overcast,2,test
0.0,37,11.5,22.0,overcast,1022.9,5,Winter,10.5,mountain,Sunny,-12.6,814.0,0.1865671641791045,0.2125,0.23711340206185566,0.22,0.5582199503871306,0.35714285714285715,0.525,0.16011235955056177,0.0814,0,0,0,1,0,0,1,overcast,2,train
57.0,91,37.0,71.0,partly cloudy,992.17,10,Autumn,1.0,coastal,Rainy,55.2,6461.0,0.6119402985074627,0.8875,0.7628865979381443,0.71,0.48121977498809776,0.7142857142857143,0.05,0.6362359550561797,0.6461,1,0,0,0,1,0,0,partly cloudy,3,train
28.0,65,1.5,20.0,partly cloudy,1007.0,4,Spring,8.5,mountain,Cloudy,21.0,1300.0,0.39552238805970147,0.5625,0.030927835051546393,0.2,0.5183793129369315,0.2857142857142857,0.425,0.39606741573033705,0.13,0,1,0,0,0,0,1,partly cloudy,3,train
34.0,54,2.5,13.0,clear,1029.27,10,Autumn,8.5,coastal,Sunny,24.8,702.0,0.44029850746268656,0.425,0.05154639175257732,0.13,0.5741812623718959,0.7142857142857143,0.425,0.42275280898876405,0.0702,1,0,0,0,1,0,0,clear,0,val
16.0,55,12.5,40.0,partly cloudy,1008.97,4,Winter,6.5,coastal,Cloudy,7.0,2200.0,0.30597014925373134,0.4375,0.25773195876288657,0.4,0.5233155428600065,0.2857142857142857,0.325,0.29775280898876405,0.22,0,0,0,1,1,0,0,partly cloudy,3,train
-10.0,96,18.5,63.0,overcast,999.65,1,Winter,1.5,inland,Snowy,-10.8,6048.0,0.11194029850746269,0.95,0.38144329896907214,0.63,0.4999624144929714,0.07142857142857142,0.075,0.17275280898876402,0.6048,0,0,0,1,0,1,0,overcast,2,train
10.0,85,15.5,89.0,overcast,991.09,2,Winter,1.5,coastal,Rainy,7.0,7565.0,0.26119402985074625,0.8125,0.31958762886597936,0.89,0.4785136184820467,0.14285714285714285,0.075,0.29775280898876405,0.7565,0,0,0,1,1,0,0,overcast,2,train
26.0,54,2.5,13.0,partly cloudy,1014.33,9,Winter,6.0,coastal,Sunny,16.8,702.0,0.3805970149253731,0.425,0.05154639175257732,0.13,0.5367460973715202,0.6428571428571429,0.3,0.36657303370786515,0.0702,0,0,0,1,1,0,0,partly cloudy,3,train
31.0,55,0.5,11.0,partly cloudy,1013.31,4,Summer,5.5,inland,Cloudy,22.0,605.0,0.417910447761194,0.4375,0.010309278350515464,0.11,0.5341902828935827,0.2857142857142857,0.275,0.4030898876404494,0.0605,0,0,1,0,0,1,0,partly cloudy,3,test
-17.0,81,14.0,89.0,partly cloudy,983.73,7,Winter,1.0,inland,Snowy,-20.8,7209.0,0.05970149253731343,0.7625,0.28865979381443296,0.89,0.46007166303340097,0.5,0.05,0.10252808988764044,0.7209,0,0,0,1,0,1,0,partly cloudy,3,train
-3.0,71,17.5,50.0,overcast,985.5,1,Winter,3.0,mountain,Snowy,-8.8,3550.0,0.16417910447761194,0.6375,0.36082474226804123,0.5,0.4645067528627627,0.07142857142857142,0.15,0.18679775280898875,0.355,0,0,0,1,0,0,1,overcast,2,train
-7.0,79,12.5,76.0,overcast,984.75,0,Winter,4.5,inland,Snowy,-11.2,6004.0,0.13432835820895522,0.7375,0.25773195876288657,0.76,0.46262747751133826,0.0,0.225,0.1699438202247191,0.6004,0,0,0,1,0,1,0,overcast,2,train
8.0,42,11.0,99.0,overcast,988.23,2,Winter,17.5,inland,Sunny,-3.5999999999999996,4158.0,0.2462686567164179,0.275,0.2268041237113402,0.99,0.47134731514194794,0.14285714285714285,0.875,0.223314606741573,0.4158,0,0,0,1,0,1,0,overcast,2,train
-7.0,62,16.5,51.0,partly cloudy,996.48,0,Winter,3.5,mountain,Snowy,-14.6,3162.0,0.13432835820895522,0.525,0.3402061855670103,0.51,0.4920193440076173,0.0,0.175,0.14606741573033705,0.3162,0,0,0,1,0,0,1,partly cloudy,3,train
10.0,39,7.5,17.0,cloudy,1089.87,14,Autumn,19.0,mountain,Sunny,-2.1999999999999993,663.0,0.26119402985074625,0.2375,0.15463917525773196,0.17,0.7260267107669945,1.0,0.95,0.23314606741573035,0.0663,1,0,0,0,0,0,1,cloudy,1,train
71.0,100,15.5,74.0,overcast,1004.03,2,Spring,6.0,mountain,Cloudy,71.0,7400.0,0.7164179104477612,1.0,0.31958762886597936,0.74,0.5109373825452904,0.14285714285714285,0.3,0.7471910112359551,0.74,0,1,0,0,0,0,1,overcast,2,train
-7.0,79,18.0,52.0,overcast,988.61,1,Winter,5.0,mountain,Snowy,-11.2,4108.0,0.13432835820895522,0.7375,0.3711340206185567,0.52,0.472299481320003,0.07142857142857142,0.25,0.1699438202247191,0.4108,0,0,0,1,0,0,1,overcast,2,train
-6.0,60,10.0,71.0,overcast,987.38,0,Winter,1.5,mountain,Snowy,-14.0,4260.0,0.1417910447761194,0.5,0.20618556701030927,0.71,0.4692174697436668,0.0,0.075,0.15028089887640447,0.426,0,0,0,1,0,0,1,overcast,2,train
4.0,88,10.5,52.0,partly cloudy,999.85,0,Winter,1.0,mountain,Snowy,1.6,4576.0,0.21641791044776118,0.85,0.21649484536082475,0.52,0.5004635545866847,0.0,0.05,0.2598314606741573,0.4576,0,0,0,1,0,0,1,partly cloudy,3,train
