Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Cloudy,Weather Type_Sunny
Sunny,-1.4963448317104826,0.32834921523823063,1.4801145318758502,1.7669987562172003,0,0,1,0,2.3895514249089054,0.9178897090902367,0,0,1,0,1.4627601120878055,0,1,0,0,1
Sunny,-0.5546321055829211,-0.3929640762608949,-0.2523488299944005,-1.0796639221976567,0,0,0,1,0.40540759364379886,1.475100201961519,0,0,0,1,0.08052361065840993,1,0,0,0,1
Cloudy,-0.7719504269969738,-0.1868745644040019,-0.5410927236394423,-0.2464943577835523,0,0,0,1,0.15354166301776312,-0.47513652308796894,0,1,0,0,0.6729106826995794,1,0,0,1,0
Sunny,0.676838382430044,-1.9901577931518157,-0.7335886527361368,-0.9408023281286394,1,0,0,0,0.07322441625146048,0.6392844626545956,0,0,0,1,-0.11693874668864658,1,0,0,0,1
Cloudy,-0.9168293079396755,1.5133639084153654,3.790065681036184,1.350413974010148,0,0,0,1,0.14038866441840273,-0.1965312766523278,0,0,0,1,0.870373040046636,0,1,0,1,0
Sunny,0.31464118007328956,-1.7840682812949227,-0.15610086544605323,-0.5936483429560958,0,0,0,1,-0.0639025904227139,1.1964949555258777,0,0,1,0,1.0678353973936925,1,0,0,0,1
Sunny,0.1697622991305878,-0.6505759660820112,-0.7335886527361368,1.1768369814238762,0,0,0,1,-2.2696884406387308,1.7537054483971601,0,0,1,0,3.634846042905427,0,0,1,0,1
Sunny,0.1697622991305878,-0.8051430999746809,0.32513895729568304,-1.0449485236804024,0,0,0,1,0.38134040471731384,1.475100201961519,0,1,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,-0.26487434369751756,0.48291634913090037,-0.05985290089770597,0.17009042442349992,0,0,0,1,-0.2813468438631909,-1.3109522623948924,0,0,0,1,-0.9067881760768726,0,0,1,1,0
Cloudy,0.2422017396019387,0.5344387270951236,-0.829836617284484,-0.14234816223178925,0,0,0,1,-0.11987279722849963,-1.0323470159592512,0,0,0,1,-0.9067881760768726,0,0,1,1,0
Cloudy,-1.27902651029643,0.07073732541711435,-1.4073244045745676,-0.4895021474043328,0,0,1,0,-0.34067526307732393,-0.75374176952361,1,0,0,0,0.08052361065840993,0,1,0,1,0
Cloudy,-0.627071546054272,0.07073732541711435,0.7101308154890721,-0.4895021474043328,0,0,0,1,-0.013249553263479354,-1.3109522623948924,0,0,0,1,-0.9067881760768726,0,1,0,1,0
Sunny,-0.26487434369751756,-0.599053588117788,0.4213869218440303,-0.801940734059622,0,0,0,1,-0.09776456554021529,0.9178897090902367,0,1,0,0,0.4754483253525229,1,0,0,0,1
Sunny,0.1697622991305878,-1.011232611831574,0.32513895729568304,-1.010233125163148,1,0,0,0,0.18768348916929317,1.1964949555258777,1,0,0,0,0.08052361065840993,0,1,0,0,1
Sunny,0.1697622991305878,-0.032307430511332155,0.6138828509407248,-0.35064055333531535,0,0,0,1,-0.8603586332690458,1.7537054483971601,0,0,1,0,-2.4864870348533246,1,0,0,0,1
Sunny,-2.872694200666149,-1.217322123688467,0.4213869218440303,-0.21177895926629794,0,1,0,0,-2.014744148638376,1.1964949555258777,0,1,0,0,0.870373040046636,0,1,0,0,1
Cloudy,0.024883418187886024,0.48291634913090037,-0.3485967945427477,1.2115523799411305,0,0,0,1,-2.2789235247616833,-1.0323470159592512,0,1,0,0,1.660222469434862,1,0,0,1,0
Sunny,-0.4097532246402193,-1.4749340135095832,-0.7335886527361368,-0.6283637414733502,1,0,0,0,-0.012410000161393332,1.1964949555258777,1,0,0,0,0.08052361065840993,0,1,0,0,1
Sunny,0.31464118007328956,-0.0838298084755554,0.32513895729568304,-0.8366561325768763,1,0,0,0,0.42107925154941733,1.475100201961519,0,1,0,0,0.27798596800546643,0,1,0,0,1
Sunny,1.256353906200851,0.8435729948804631,0.2288909927473358,1.558706365113674,1,0,0,0,-0.040395103564286196,2.310915941268442,0,0,1,0,-1.499175248118042,1,0,0,0,1
Sunny,-0.4821926651115702,-1.629501147402253,-0.829836617284484,-0.9408023281286394,1,0,0,0,-0.07649588695401696,1.1964949555258777,0,0,1,0,0.08052361065840993,1,0,0,0,1
Cloudy,-1.2065870698250791,-0.1868745644040019,0.03639506365064129,0.5519598081132978,0,0,1,0,-0.24832442184777875,-0.47513652308796894,0,0,0,1,0.08052361065840993,0,1,0,1,0
Sunny,-0.047556022283464866,0.17378208134556086,-1.4073244045745676,-0.906086929611385,1,0,0,0,0.08777667002096426,0.0820739697833133,0,0,1,0,0.4754483253525229,0,1,0,0,1
Cloudy,-0.627071546054272,0.5859611050593468,1.3838665673275028,0.30895201849251736,0,0,0,1,-0.09412650209783935,-0.47513652308796894,0,0,0,1,0.08052361065840993,1,0,0,1,0
Sunny,5.385402013067852,2.0801100660218212,-1.0223325463811785,1.5239909665964197,1,0,0,0,-0.04459286907471949,-1.5895575088305334,0,0,0,1,0.27798596800546643,1,0,0,0,1
Cloudy,-1.1341476293537283,1.5648862863795887,-0.829836617284484,2.044721944355235,0,0,1,0,0.13171328236350746,-0.75374176952361,0,1,0,0,-1.104250533423929,0,0,1,1,0
Sunny,0.2422017396019387,0.4313939711666771,-0.6373406881877896,-0.45478674888707843,1,0,0,0,0.3164149648225978,-0.1965312766523278,0,0,1,0,0.08052361065840993,1,0,0,0,1
Sunny,0.2422017396019387,-1.3203668796169135,0.13264302819898854,-0.6283637414733502,1,0,0,0,-0.012410000161393332,1.1964949555258777,0,1,0,0,-0.709325818729816,0,1,0,0,1
Sunny,-0.6995109865256228,-0.49600883218934144,0.13264302819898854,2.218298936941507,0,0,1,0,5.071363884008126,1.475100201961519,0,1,0,0,3.2399213282113135,0,0,1,0,1
Cloudy,-1.4963448317104826,-0.0838298084755554,0.8063787800374194,1.0032599888376044,0,0,1,0,0.8909491376839875,1.7537054483971601,0,0,1,0,-2.289024677506268,0,1,0,1,0
Sunny,2.5602638346851676,1.9255429321291515,0.13264302819898854,1.6281371621481828,1,0,0,0,0.0189333156498468,0.9178897090902367,0,0,1,0,1.8576848267819184,1,0,0,0,1
Sunny,0.5319595014873423,0.27682683727400736,-0.7335886527361368,-0.9408023281286394,1,0,0,0,0.16585510851503432,0.36067921621895443,0,0,1,0,0.08052361065840993,0,1,0,0,1
Cloudy,1.473672227614904,2.3892443338071607,1.5763624964241973,1.6975679591826915,0,0,1,0,0.12947447409127488,0.0820739697833133,0,0,0,1,-0.9067881760768726,0,1,0,1,0
Cloudy,-0.6995109865256228,0.4313939711666771,-0.05985290089770597,-0.7672253355423676,0,0,0,1,-0.28526475833959875,-1.0323470159592512,0,0,0,1,-0.11693874668864658,0,0,1,1,0
Cloudy,-1.2065870698250791,0.4313939711666771,-1.1185805109295257,0.274236619975263,0,0,0,1,0.04384005767842425,-1.3109522623948924,0,1,0,0,0.27798596800546643,0,1,0,1,0
Sunny,0.676838382430044,0.37987159320245384,0.13264302819898854,-0.6630791399906045,1,0,0,0,0.09421324380363012,0.36067921621895443,0,0,0,1,0.870373040046636,0,0,1,0,1
Sunny,1.1839144657295002,-0.4444864542251182,0.2288909927473358,-0.8366561325768763,1,0,0,0,-0.08153320556653629,0.36067921621895443,0,1,0,0,0.6729106826995794,0,1,0,0,1
Cloudy,-0.5546321055829211,-0.032307430511332155,1.2876186027791556,0.3436674170097717,0,0,1,0,-0.1884363005655884,-1.0323470159592512,0,1,0,0,0.27798596800546643,1,0,0,1,0
Cloudy,-1.0617081888823774,0.5859611050593468,-0.2523488299944005,1.350413974010148,0,0,1,0,-0.030600317373273057,0.0820739697833133,0,1,0,0,0.870373040046636,1,0,0,1,0
Sunny,2.2705060727997637,1.1527072626658026,1.4801145318758502,1.732283357699946,1,0,0,0,0.15634017335805303,1.7537054483971601,0,1,0,0,-2.4864870348533246,1,0,0,0,1
Cloudy,-2.2931786768953426,-0.23839694236822517,1.095122673682461,0.6908214021823152,0,1,0,0,4.29673622181605,1.1964949555258777,0,1,0,0,1.660222469434862,0,1,0,1,0
Sunny,0.09732285865923691,0.7405282389520166,-0.5410927236394423,-0.6977945385078589,0,1,0,0,-3.61185399984147,0.9178897090902367,0,1,0,0,1.660222469434862,1,0,0,0,1
Cloudy,0.31464118007328956,0.8435729948804631,-0.444844759091095,-0.6630791399906045,0,0,0,1,-0.37957455680734464,-0.47513652308796894,0,0,0,1,-0.11693874668864658,1,0,0,1,0
Sunny,0.7492778229013949,0.1222597033813376,-0.444844759091095,-0.7672253355423676,0,0,0,1,0.17816855401230872,-0.1965312766523278,0,0,0,1,0.4754483253525229,0,1,0,0,1
Sunny,0.1697622991305878,-1.5779787694380296,-0.15610086544605323,-0.7672253355423676,1,0,0,0,0.16725436368518087,0.36067921621895443,0,0,1,0,0.08052361065840993,1,0,0,0,1
Cloudy,0.09732285865923691,0.8435729948804631,-1.3110764400262203,0.3783828155270261,0,0,0,1,-0.1610108992307529,-0.75374176952361,1,0,0,0,-0.5118634613827596,1,0,0,1,0
Sunny,-0.11999546275481575,0.32834921523823063,-0.3485967945427477,-0.7325099370251132,0,0,0,1,0.4048478915757415,-0.1965312766523278,0,0,1,0,-0.5118634613827596,0,1,0,0,1
Cloudy,-1.930981474538588,-1.9386354151875924,0.2288909927473358,-0.17706356074904359,0,0,0,1,-3.894503544210689,-1.5895575088305334,0,0,0,1,-1.3017128907709856,0,0,1,1,0
Sunny,3.212218798927325,1.2557520185942492,-0.6373406881877896,1.558706365113674,0,0,0,1,0.2783552241946663,-1.3109522623948924,0,0,0,1,0.08052361065840993,0,0,1,0,1
Sunny,-0.19243490322616663,0.2253044593097841,-1.0223325463811785,1.3156985754928936,0,0,1,0,-0.07817499315818902,0.0820739697833133,0,0,1,0,1.8576848267819184,0,0,1,0,1
Sunny,0.45952006101599135,-1.2688445016526901,-0.2523488299944005,-0.9755177266458938,1,0,0,0,0.08385875554455964,0.36067921621895443,1,0,0,0,0.4754483253525229,0,1,0,0,1
Cloudy,-0.7719504269969738,1.6679310423080351,-0.3485967945427477,1.454560169561911,0,0,1,0,0.005220614982432225,0.9178897090902367,0,1,0,0,0.08052361065840993,1,0,0,1,0
Cloudy,0.45952006101599135,0.9981401287731329,0.4213869218440303,-0.3853559518525697,0,0,0,1,-0.2141825956962487,-1.3109522623948924,0,0,0,1,0.27798596800546643,0,1,0,1,0
Sunny,0.1697622991305878,-1.629501147402253,0.13264302819898854,-0.5589329444388415,1,0,0,0,0.4084859550181143,0.36067921621895443,0,0,1,0,-0.3144011040357031,0,0,1,0,1
Sunny,-0.047556022283464866,-0.4444864542251182,-0.5410927236394423,-0.7672253355423676,0,0,0,1,-0.023883892556578513,0.0820739697833133,0,0,1,0,1.0678353973936925,1,0,0,0,1
Sunny,0.5319595014873423,0.019214947452891096,-1.0223325463811785,-1.010233125163148,1,0,0,0,0.35979187509708044,1.475100201961519,0,0,1,0,-0.9067881760768726,1,0,0,0,1
Cloudy,-0.7719504269969738,-1.2688445016526901,-0.7335886527361368,2.0794373428724895,0,0,1,0,2.964925150872381,-0.47513652308796894,0,0,1,0,-1.104250533423929,0,1,0,1,0
Sunny,1.328793346672202,1.7194534202722584,-0.3485967945427477,2.1141527413897436,0,0,0,1,-0.05410780423170077,2.310915941268442,0,0,0,1,-0.9067881760768726,1,0,0,0,1
Sunny,0.45952006101599135,2.2346771999144908,-1.214828475477873,2.5307375235967955,0,0,0,1,-0.019406276012116547,2.0323106948328014,0,1,0,0,-2.4864870348533246,0,0,1,0,1
Cloudy,-1.2065870698250791,0.37987159320245384,-0.2523488299944005,0.5866752066305522,0,0,0,1,0.047478121120800194,-0.75374176952361,0,1,0,0,-0.9067881760768726,1,0,0,1,0
Sunny,0.7492778229013949,0.17378208134556086,-0.9260845818328313,-0.7672253355423676,1,0,0,0,0.2766761179904911,1.475100201961519,0,0,1,0,-0.5118634613827596,0,0,1,0,1
Cloudy,-0.4821926651115702,0.32834921523823063,0.9026267445857666,-0.5936483429560958,0,0,1,0,0.15550062025596384,-1.0323470159592512,0,0,1,0,0.4754483253525229,0,0,1,1,0
Cloudy,-0.7719504269969738,0.6374834830235702,0.9026267445857666,0.5172444095960435,0,0,0,1,0.03964229216798777,-1.3109522623948924,0,1,0,0,-0.9067881760768726,1,0,0,1,0
Cloudy,-0.11999546275481575,0.17378208134556086,-0.2523488299944005,-0.42007135036982407,0,0,1,0,0.11632147549191447,-1.3109522623948924,0,0,1,0,-0.11693874668864658,0,1,0,1,0
Cloudy,0.2422017396019387,0.7920506169162399,1.2876186027791556,-0.28120975630080663,0,0,0,1,-0.14030192271261194,-1.3109522623948924,0,0,1,0,0.27798596800546643,1,0,0,1,0
Sunny,1.1114750252581493,-1.9901577931518157,-0.15610086544605323,-0.5936483429560958,1,0,0,0,0.2682805869696245,-0.1965312766523278,0,1,0,0,-0.11693874668864658,0,0,1,0,1
Cloudy,-2.2931786768953426,-0.13535218643977867,-0.2523488299944005,-0.2464943577835523,0,0,1,0,5.047016844047606,-1.3109522623948924,0,1,0,0,0.27798596800546643,0,1,0,1,0
Cloudy,-0.9892687484110264,1.0496625067373562,0.8063787800374194,1.454560169561911,0,0,0,1,-0.31492896794666364,0.36067921621895443,1,0,0,0,0.08052361065840993,0,0,1,1,0
Sunny,0.1697622991305878,2.4922890897356074,-0.444844759091095,1.3156985754928936,0,0,0,1,0.12695581478501364,0.36067921621895443,0,0,1,0,-2.0915623201592117,0,1,0,0,1
Sunny,-0.19243490322616663,-0.8051430999746809,-0.444844759091095,-0.5936483429560958,0,0,0,1,0.025369889432512668,0.9178897090902367,0,0,1,0,-0.3144011040357031,0,1,0,0,1
Cloudy,0.024883418187886024,0.27682683727400736,-0.9260845818328313,-0.5242175459215871,0,0,0,1,-0.013529404297508029,-1.3109522623948924,1,0,0,0,-0.5118634613827596,0,1,0,1,0
Sunny,-0.26487434369751756,-0.49600883218934144,-0.2523488299944005,-0.8366561325768763,1,0,0,0,0.09701175414392005,1.1964949555258777,0,0,0,1,-0.5118634613827596,0,1,0,0,1
Cloudy,0.3870806205446405,-0.1868745644040019,-1.4073244045745676,-0.4895021474043328,0,0,0,1,-0.21390274466222003,-0.75374176952361,1,0,0,0,-0.11693874668864658,0,0,1,1,0
Sunny,1.0390355847867985,0.32834921523823063,-1.1185805109295257,-0.801940734059622,1,0,0,0,0.0914147334633402,1.475100201961519,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Cloudy,-0.4097532246402193,0.019214947452891096,1.2876186027791556,-0.28120975630080663,0,0,0,1,0.0057803170504895736,-1.0323470159592512,0,0,0,1,-0.11693874668864658,0,1,0,1,0
Sunny,0.45952006101599135,0.27682683727400736,-0.5410927236394423,-1.010233125163148,1,0,0,0,0.144586429928836,0.9178897090902367,0,1,0,0,-0.11693874668864658,1,0,0,0,1
Cloudy,-0.8443898674683247,0.9466177508089096,1.3838665673275028,0.3436674170097717,0,0,0,1,0.14962374854135851,-1.0323470159592512,0,0,1,0,0.27798596800546643,0,0,1,1,0
Cloudy,-0.9892687484110264,-0.13535218643977867,-1.214828475477873,-0.35064055333531535,0,0,0,1,-0.33451854032868994,-1.0323470159592512,0,0,0,1,-0.5118634613827596,0,1,0,1,0
Sunny,0.09732285865923691,-0.0838298084755554,0.2288909927473358,-1.114379320714911,1,0,0,0,0.037963185963815725,0.36067921621895443,1,0,0,0,-0.3144011040357031,0,1,0,0,1
Cloudy,0.45952006101599135,0.5859611050593468,-0.5410927236394423,-0.6630791399906045,0,0,0,1,0.05195573766526216,-1.3109522623948924,1,0,0,0,0.27798596800546643,1,0,0,1,0
Sunny,1.1114750252581493,-1.9901577931518157,-1.214828475477873,-1.010233125163148,1,0,0,0,-0.07593618488595962,-0.1965312766523278,1,0,0,0,-0.5118634613827596,0,0,1,0,1
Cloudy,-0.9892687484110264,0.2253044593097841,1.1913706382308085,-0.003486568162771831,0,0,0,1,-0.04543242217680551,-1.3109522623948924,0,0,0,1,-0.709325818729816,1,0,0,1,0
Sunny,0.7492778229013949,-1.6810235253664763,0.13264302819898854,-0.6977945385078589,0,0,0,1,0.4227583577535894,0.36067921621895443,0,1,0,0,-0.709325818729816,0,0,1,0,1
Sunny,-0.19243490322616663,-1.887113037223369,0.13264302819898854,-0.801940734059622,1,0,0,0,0.0883363720890216,1.475100201961519,1,0,0,0,-0.5118634613827596,0,0,1,0,1
Sunny,-0.7719504269969738,0.7920506169162399,0.7101308154890721,2.287729733976015,1,0,0,0,0.3206127303330343,-1.3109522623948924,0,0,0,1,-2.683949392200381,1,0,0,0,1
Sunny,1.1114750252581493,-0.032307430511332155,-1.214828475477873,-0.7672253355423676,1,0,0,0,0.05307514180137685,-0.1965312766523278,1,0,0,0,0.870373040046636,0,1,0,0,1
Cloudy,0.31464118007328956,0.019214947452891096,-0.15610086544605323,0.20480582294075428,0,0,1,0,0.1434670257927213,-1.3109522623948924,0,0,0,1,0.6729106826995794,0,1,0,1,0
Cloudy,0.45952006101599135,0.37987159320245384,0.03639506365064129,0.17009042442349992,0,0,1,0,-0.1764027061023427,-0.75374176952361,0,1,0,0,-0.11693874668864658,1,0,0,1,0
Cloudy,-0.9168293079396755,0.5859611050593468,1.1913706382308085,-0.038201966680026185,0,0,1,0,-0.06530184559286045,-0.47513652308796894,0,0,1,0,-0.5118634613827596,0,1,0,1,0
Cloudy,-0.047556022283464866,0.8950953728446863,0.9988747091341139,-0.5589329444388415,0,0,0,1,-0.374817089228854,-1.0323470159592512,1,0,0,0,0.27798596800546643,0,1,0,1,0
Sunny,-3.2348914030229037,0.2253044593097841,-0.829836617284484,-0.7325099370251132,0,0,0,1,1.09188218011676,1.475100201961519,1,0,0,0,-1.3017128907709856,1,0,0,0,1
Sunny,-0.4097532246402193,-1.1657997457242437,-0.829836617284484,-0.9755177266458938,1,0,0,0,0.36398964060751693,1.1964949555258777,0,1,0,0,-0.11693874668864658,0,0,1,0,1
Cloudy,-0.5546321055829211,0.7920506169162399,-0.444844759091095,-0.5936483429560958,0,0,0,1,-0.2388094866907943,-1.3109522623948924,1,0,0,0,0.08052361065840993,0,1,0,1,0
Cloudy,1.8358694299716583,1.410319152486919,1.1913706382308085,2.044721944355235,0,0,1,0,-0.17780196127248926,-1.0323470159592512,0,1,0,0,-1.6966376054650987,0,0,1,1,0
Cloudy,0.2422017396019387,1.2557520185942492,0.4213869218440303,1.9058603502862175,0,0,0,1,0.06902665074102719,1.7537054483971601,0,0,1,0,-1.104250533423929,0,1,0,1,0
Cloudy,0.2422017396019387,1.8224981762007049,3.4050738228427955,2.0794373428724895,0,0,0,1,-0.003174916038437542,1.1964949555258777,0,0,0,1,0.6729106826995794,0,0,1,1,0
Cloudy,-0.11999546275481575,0.9466177508089096,-0.9260845818328313,0.17009042442349992,0,0,0,1,-0.036757040121907066,-1.0323470159592512,0,0,1,0,0.27798596800546643,0,1,0,1,0
Sunny,-0.047556022283464866,0.4313939711666771,0.13264302819898854,-1.010233125163148,1,0,0,0,0.23273950564795107,1.475100201961519,0,0,1,0,-0.9067881760768726,1,0,0,0,1
Sunny,0.1697622991305878,0.27682683727400736,-0.6373406881877896,-0.5589329444388415,0,0,0,1,0.08973562725916816,0.9178897090902367,0,1,0,0,0.08052361065840993,1,0,0,0,1
Cloudy,0.3870806205446405,0.7920506169162399,-0.7335886527361368,0.06594422887173687,0,0,0,1,-0.11063771310554703,-1.3109522623948924,0,0,0,1,0.08052361065840993,0,0,1,1,0
Cloudy,0.2422017396019387,0.07073732541711435,0.4213869218440303,-0.21177895926629794,0,0,1,0,-0.23237291290812842,-0.47513652308796894,0,0,0,1,0.6729106826995794,0,0,1,1,0
Cloudy,-1.2065870698250791,-1.7325459033306994,-1.1185805109295257,1.9752911473207262,0,0,0,1,4.571829788266485,2.0323106948328014,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Sunny,0.676838382430044,0.019214947452891096,0.03639506365064129,-0.6977945385078589,1,0,0,0,-0.10252203311870593,1.475100201961519,0,0,0,1,0.6729106826995794,0,1,0,0,1
Sunny,1.1839144657295002,-0.13535218643977867,-0.2523488299944005,-0.7325099370251132,1,0,0,0,-0.06530184559286045,-0.1965312766523278,1,0,0,0,-0.5118634613827596,1,0,0,0,1
Sunny,0.1697622991305878,-1.887113037223369,-0.9260845818328313,-0.5936483429560958,0,0,0,1,0.3122171993121677,1.475100201961519,1,0,0,0,-0.5118634613827596,0,1,0,0,1
Sunny,-1.8585420340672372,-1.3203668796169135,0.03639506365064129,2.0794373428724895,0,1,0,0,3.067350629326965,-0.1965312766523278,0,0,1,0,0.27798596800546643,1,0,0,0,1
Sunny,-1.5687842721818335,0.7920506169162399,-1.1185805109295257,1.2809831769756392,0,1,0,0,4.206904039892763,2.310915941268442,0,1,0,0,0.08052361065840993,0,0,1,0,1
Cloudy,0.45952006101599135,0.48291634913090037,-0.05985290089770597,0.44781361256153474,0,0,0,1,-0.14841760269944984,-0.75374176952361,0,1,0,0,0.4754483253525229,1,0,0,1,0
Cloudy,0.3870806205446405,-0.032307430511332155,-0.05985290089770597,0.4130982140442804,0,0,1,0,0.11995953893429041,-0.75374176952361,0,0,0,1,-0.709325818729816,0,0,1,1,0
Sunny,-0.4097532246402193,-1.3718892575811368,-0.444844759091095,-0.906086929611385,0,0,0,1,0.026489293568630546,0.36067921621895443,0,1,0,0,-0.5118634613827596,1,0,0,0,1
Sunny,1.0390355847867985,0.37987159320245384,-0.444844759091095,-1.0449485236804024,1,0,0,0,0.02872810184085994,1.475100201961519,0,0,0,1,-0.5118634613827596,1,0,0,0,1
Sunny,0.5319595014873423,-0.5475312101535647,0.2288909927473358,-0.5242175459215871,1,0,0,0,0.12919462305724622,0.6392844626545956,0,0,0,1,0.870373040046636,0,1,0,0,1
Sunny,1.1839144657295002,-1.7325459033306994,0.03639506365064129,-0.8713715310941307,1,0,0,0,-0.036757040121907066,1.475100201961519,0,1,0,0,-0.709325818729816,0,1,0,0,1
Cloudy,-1.0617081888823774,1.1011848847015793,-1.214828475477873,2.4265913280450326,0,0,0,1,0.13367223960170818,-0.47513652308796894,1,0,0,0,-0.709325818729816,0,0,1,1,0
Sunny,1.0390355847867985,-0.7020983440462344,-1.0223325463811785,-0.45478674888707843,1,0,0,0,0.2951462862363995,0.9178897090902367,0,0,1,0,0.6729106826995794,1,0,0,0,1
Cloudy,-0.4821926651115702,-0.34144169829667165,0.13264302819898854,0.4130982140442804,0,0,0,1,-0.19739153365451234,-0.47513652308796894,1,0,0,0,0.4754483253525229,1,0,0,1,0
Cloudy,0.2422017396019387,0.5344387270951236,-0.7335886527361368,-0.6977945385078589,0,0,0,1,-0.2824662479993088,-1.3109522623948924,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Cloudy,-0.7719504269969738,-1.9901577931518157,-1.4073244045745676,0.7949675977340783,0,0,0,1,1.4131511671819705,-0.47513652308796894,1,0,0,0,-1.3017128907709856,0,0,1,1,0
Cloudy,-0.4097532246402193,-0.3929640762608949,-1.1185805109295257,0.10065962738899123,0,0,1,0,-0.23713038048662224,-0.75374176952361,0,0,0,1,0.4754483253525229,0,0,1,1,0
Sunny,-0.3373137841688684,-0.34144169829667165,-0.2523488299944005,-1.0796639221976567,0,0,0,1,0.4135232736306368,1.475100201961519,0,0,1,0,0.27798596800546643,0,0,1,0,1
Cloudy,0.8941567038440967,0.5344387270951236,1.3838665673275028,-0.003486568162771831,0,0,0,1,-5.417732722430149,-1.5895575088305334,1,0,0,0,3.832308400252483,1,0,0,1,0
Cloudy,-1.27902651029643,0.6374834830235702,0.8063787800374194,0.23952122145800864,0,0,0,1,-0.012130149127361475,-1.3109522623948924,1,0,0,0,0.4754483253525229,0,1,0,1,0
Cloudy,-0.9168293079396755,2.028587688057598,1.4801145318758502,2.044721944355235,0,0,0,1,-0.02360404152254984,0.0820739697833133,0,1,0,0,-0.9067881760768726,1,0,0,1,0
Sunny,0.5319595014873423,-1.9901577931518157,-0.6373406881877896,-0.801940734059622,1,0,0,0,0.09841100931406342,1.1964949555258777,1,0,0,0,0.08052361065840993,0,0,1,0,1
Sunny,-2.0034209150099387,0.5344387270951236,1.2876186027791556,-0.5242175459215871,0,1,0,0,-4.225287466432884,-0.75374176952361,1,0,0,0,2.6475342561701445,0,0,1,0,1
Sunny,0.09732285865923691,-1.4234116355453599,-0.2523488299944005,-1.114379320714911,1,0,0,0,0.3967322115889036,-0.1965312766523278,0,0,1,0,1.0678353973936925,1,0,0,0,1
Sunny,1.6185511085576056,2.440766711771384,1.1913706382308085,1.8017141547344544,1,0,0,0,0.012496741867184115,0.6392844626545956,1,0,0,0,-1.894099962812155,0,0,1,0,1
Sunny,-0.3373137841688684,0.2253044593097841,-0.15610086544605323,-0.8366561325768763,1,0,0,0,0.15662002439208172,1.1964949555258777,1,0,0,0,-0.3144011040357031,0,0,1,0,1
Cloudy,-1.1341476293537283,1.0496625067373562,0.32513895729568304,0.5519598081132978,0,0,0,1,0.04188110044022035,-1.3109522623948924,0,0,0,1,0.4754483253525229,0,1,0,1,0
Sunny,-0.4821926651115702,-1.3718892575811368,-1.1185805109295257,-0.5242175459215871,1,0,0,0,0.3346052820344807,0.0820739697833133,0,0,0,1,1.0678353973936925,1,0,0,0,1
Cloudy,-0.11999546275481575,1.8740205541649282,3.1163299291977533,1.6975679591826915,0,0,0,1,-0.23713038048662224,0.6392844626545956,0,0,0,1,0.08052361065840993,1,0,0,1,0
Sunny,1.0390355847867985,0.27682683727400736,-0.6373406881877896,-0.6630791399906045,1,0,0,0,0.3777023412749347,1.1964949555258777,0,1,0,0,1.0678353973936925,0,1,0,0,1
Cloudy,0.31464118007328956,1.1527072626658026,3.982561610132879,2.1835835384242523,0,0,0,1,-0.3389961568731519,-0.47513652308796894,1,0,0,0,-0.11693874668864658,1,0,0,1,0
Sunny,0.09732285865923691,-0.0838298084755554,-0.5410927236394423,-0.906086929611385,0,0,0,1,0.027048995636687893,0.36067921621895443,0,1,0,0,-0.11693874668864658,1,0,0,0,1
Sunny,1.1114750252581493,-0.7020983440462344,-0.2523488299944005,-0.45478674888707843,1,0,0,0,0.2405753346007603,0.6392844626545956,0,0,1,0,-0.11693874668864658,0,0,1,0,1
Cloudy,-1.2065870698250791,0.9981401287731329,0.6138828509407248,-0.315925154818061,0,0,1,0,-0.015208510501680072,-1.0323470159592512,0,0,1,0,0.08052361065840993,0,1,0,1,0
Cloudy,-0.9168293079396755,0.4313939711666771,0.7101308154890721,0.06594422887173687,0,0,0,1,0.16221704507265838,-1.3109522623948924,1,0,0,0,-0.5118634613827596,0,0,1,1,0
Sunny,1.5461116680862548,-0.8051430999746809,1.3838665673275028,0.10065962738899123,0,0,1,0,0.6676280125289019,0.36067921621895443,1,0,0,0,3.2399213282113135,1,0,0,0,1
Cloudy,-0.11999546275481575,-0.23839694236822517,0.4213869218440303,0.3783828155270261,0,0,1,0,-0.3356379444648046,-0.75374176952361,0,0,0,1,-0.11693874668864658,0,1,0,1,0
Sunny,0.024883418187886024,2.1316324439860446,-0.444844759091095,1.3156985754928936,1,0,0,0,0.11128415687939515,-1.5895575088305334,0,1,0,0,-0.9067881760768726,1,0,0,0,1
Cloudy,0.31464118007328956,0.7405282389520166,0.7101308154890721,2.56545292211405,0,0,1,0,-0.1906751088378178,0.9178897090902367,0,1,0,0,-1.499175248118042,0,0,1,1,0
Cloudy,0.2422017396019387,-0.1868745644040019,-0.2523488299944005,-0.4895021474043328,0,0,0,1,0.011937039799123585,-0.75374176952361,0,1,0,0,-0.3144011040357031,0,1,0,1,0
